Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,IENOVA.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,NMKA.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,SITESB-1.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX,MXN
2021-10-19,125.73999786376953,14.90999984741211,45.599998474121094,18.25,406.8900146484375,41.689998626708984,57.630001068115234,41.72999954223633,14.380000114440918,43.279998779296875,1555.3399658203125,170.55999755859375,270.239990234375,72.98999786376953,150.9499969482422,12.850000381469727,20.770000457763672,138.9199981689453,95.37999725341797,218.42999267578125,73.69999694824219,32.81999969482422,111.16000366210938,19.079999923706055,86.08999633789062,62.47999954223633,,127.04000091552734,55.16999816894531,286.7200012207031,151.2100067138672,99.16000366210938,,47.66999816894531,37.0,70.38999938964844,20.397499084472656
2021-10-20,125.22000122070312,14.739999771118164,47.31999969482422,17.8799991607666,408.7900085449219,41.66999816894531,57.880001068115234,40.7400016784668,14.470000267028809,43.380001068115234,1554.5699462890625,168.5,266.989990234375,73.45999908447266,154.10000610351562,12.90999984741211,20.989999771118164,140.0399932861328,94.9000015258789,219.6699981689453,73.69999694824219,32.84000015258789,109.69000244140625,19.399999618530273,89.2699966430664,64.16999816894531,,128.00999450683594,54.59000015258789,286.20001220703125,150.92999267578125,99.45999908447266,,47.72999954223633,36.970001220703125,70.69999694824219,20.22209930419922
2021-10-21,125.16000366210938,15.130000114440918,47.15999984741211,17.489999771118164,412.42999267578125,41.34000015258789,57.63999938964844,39.459999084472656,14.09000015258789,42.849998474121094,1525.8499755859375,167.00999450683594,266.0899963378906,70.77999877929688,158.7899932861328,12.8100004196167,20.850000381469727,139.27000427246094,94.94000244140625,229.17999267578125,73.69999694824219,33.15999984741211,108.91999816894531,19.34000015258789,90.25,65.19000244140625,,127.25,53.27000045776367,285.82000732421875,152.82000732421875,99.20999908447266,,47.5,38.4900016784668,71.16999816894531,20.221500396728516
2021-10-22,124.76000213623047,15.380000114440918,46.86000061035156,17.440000534057617,405.69000244140625,39.90999984741211,56.5099983215332,40.869998931884766,13.619999885559082,43.290000915527344,1529.280029296875,169.22999572753906,259.7699890136719,71.19000244140625,152.99000549316406,12.640000343322754,20.799999237060547,138.85000610351562,94.41999816894531,235.0,73.69999694824219,32.97999954223633,109.36000061035156,19.43000030517578,92.33999633789062,64.08999633789062,,126.06999969482422,52.25,285.6199951171875,152.17999267578125,99.0199966430664,,45.88999938964844,37.86000061035156,73.56999969482422,20.29319953918457
2021-10-25,125.2300033569336,15.470000267028809,46.09000015258789,17.639999389648438,397.4800109863281,39.47999954223633,56.619998931884766,40.2599983215332,13.789999961853027,43.65999984741211,1514.7900390625,168.52000427246094,257.3500061035156,70.72000122070312,151.47000122070312,12.630000114440918,20.950000762939453,137.10000610351562,95.43000030517578,239.67999267578125,73.69999694824219,33.130001068115234,109.9800033569336,19.360000610351562,91.94000244140625,62.310001373291016,,125.22000122070312,52.0099983215332,298.5299987792969,150.4600067138672,100.73999786376953,,44.5,37.560001373291016,73.18000030517578,20.188899993896484
2021-10-26,125.16000366210938,15.399999618530273,45.43000030517578,18.0,393.32000732421875,40.459999084472656,57.439998626708984,40.63999938964844,13.869999885559082,44.040000915527344,1505.9200439453125,173.22000122070312,258.1600036621094,72.05999755859375,153.49000549316406,12.5600004196167,20.889999389648438,140.11000061035156,94.5999984741211,240.02999877929688,73.69999694824219,33.33000183105469,112.33000183105469,19.049999237060547,92.47000122070312,62.27000045776367,,124.2699966430664,52.38999938964844,298.9200134277344,149.00999450683594,99.69000244140625,,43.56999969482422,37.38999938964844,73.11000061035156,20.170499801635742
2021-10-27,125.61000061035156,14.8100004196167,44.18000030517578,18.290000915527344,399.8999938964844,39.189998626708984,57.5099983215332,41.439998626708984,13.859999656677246,44.91999816894531,1499.989990234375,169.88999938964844,256.45001220703125,70.56999969482422,153.97000122070312,12.420000076293945,21.1299991607666,133.11000061035156,92.62000274658203,240.24000549316406,73.69999694824219,33.06999969482422,111.29000091552734,19.389999389648438,91.76000213623047,61.970001220703125,,123.63999938964844,52.77000045776367,287.82000732421875,149.0800018310547,97.87999725341797,,43.54999923706055,37.63999938964844,72.69999694824219,20.196910858154297
2021-10-28,125.5999984741211,14.670000076293945,43.540000915527344,18.209999084472656,405.489990234375,38.849998474121094,56.279998779296875,40.7400016784668,13.510000228881836,45.369998931884766,1568.0799560546875,169.27000427246094,256.30999755859375,69.19999694824219,152.2100067138672,12.5600004196167,20.799999237060547,130.74000549316406,89.3499984741211,241.35000610351562,73.69999694824219,33.119998931884766,112.18000030517578,19.81999969482422,92.5999984741211,60.400001525878906,,123.91000366210938,52.61000061035156,279.94000244140625,148.42999267578125,96.19000244140625,,42.439998626708984,36.880001068115234,72.66999816894531,20.304800033569336
2021-10-29,125.52999877929688,14.90999984741211,43.220001220703125,18.350000381469727,415.19000244140625,38.650001525878906,60.939998626708984,39.439998626708984,13.239999771118164,47.060001373291016,1580.9599609375,169.25999450683594,259.5299987792969,69.25,153.14999389648438,12.319999694824219,20.670000076293945,130.35000610351562,90.31999969482422,241.75,73.69999694824219,32.56999969482422,110.94999694824219,19.700000762939453,91.08999633789062,60.65999984741211,,124.2300033569336,53.5099983215332,263.989990234375,151.39999389648438,95.37000274658203,,41.79999923706055,35.84000015258789,71.80999755859375,20.378400802612305
2021-11-01,127.30999755859375,15.390000343322754,44.27000045776367,18.479999542236328,416.0299987792969,39.04999923706055,62.86000061035156,38.70000076293945,13.180000305175781,47.970001220703125,1571.4599609375,170.8000030517578,266.6300048828125,70.70999908447266,152.39999389648438,12.170000076293945,21.170000076293945,127.0,89.8499984741211,242.22000122070312,73.69999694824219,32.279998779296875,112.93000030517578,19.770000457763672,91.81999969482422,60.58000183105469,,124.44999694824219,54.130001068115234,266.2799987792969,151.92999267578125,95.41000366210938,,43.66999816894531,36.40999984741211,73.33000183105469,20.55270004272461
